prompt,strategy,synthetic_ratio,classifier,metric,mean,std,count,mean_std,ci_lower,ci_upper,ci_95
weak,within_group,90,random_forest,balanced_accuracy,0.9545723044713624,0.008592452579774187,100,0.9546 ± 0.0086,0.9528881837657267,0.9562564251769982,"[0.9529, 0.9563]"
weak,within_group,90,random_forest,f1_score,0.8034155584469427,0.03434500609916856,100,0.8034 ± 0.0343,0.7966839372515057,0.8101471796423797,"[0.7967, 0.8101]"
weak,within_group,90,random_forest,precision,0.6953061648491538,0.0590973224853917,100,0.6953 ± 0.0591,0.683723089642017,0.7068892400562905,"[0.6837, 0.7069]"
weak,within_group,90,random_forest,recall,0.9570121130551817,0.02309854732948312,100,0.9570 ± 0.0231,0.9524847977786031,0.9615394283317604,"[0.9525, 0.9615]"
weak,within_group,90,svm,accuracy,0.929878869448183,0.003941975526169265,100,0.9299 ± 0.0039,0.9291062422450538,0.9306514966513122,"[0.9291, 0.9307]"
weak,within_group,90,svm,auc_pr,0.5756555367431124,0.03360780687708325,100,0.5757 ± 0.0336,0.5690684065952041,0.5822426668910208,"[0.5691, 0.5822]"
weak,within_group,90,svm,auc_roc,0.6984793127260643,0.03418777577639022,100,0.6985 ± 0.0342,0.6917785086738919,0.7051801167782368,"[0.6918, 0.7052]"
weak,within_group,90,svm,balanced_accuracy,0.6499386870046358,0.019653886393649247,100,0.6499 ± 0.0197,0.6460865252714805,0.653790848737791,"[0.6461, 0.6538]"
weak,within_group,90,svm,f1_score,0.4597062923535297,0.047449096675282014,100,0.4597 ± 0.0474,0.4504062694051745,0.46900631530188497,"[0.4504, 0.4690]"
weak,within_group,90,svm,precision,0.9958740139042463,0.005843547393529346,100,0.9959 ± 0.0058,0.9947286786151146,0.9970193491933781,"[0.9947, 0.9970]"
weak,within_group,90,svm,recall,0.3000134589502019,0.03929753424621433,100,0.3000 ± 0.0393,0.29231114223794386,0.3077157756624599,"[0.2923, 0.3077]"
weak,within_group,100,random_forest,accuracy,0.9557267833109018,0.009813981575603899,100,0.9557 ± 0.0098,0.9538032429220834,0.9576503236997201,"[0.9538, 0.9577]"
weak,within_group,100,random_forest,auc_pr,0.9191369300789459,0.013845851743048145,100,0.9191 ± 0.0138,0.9164231431373084,0.9218507170205834,"[0.9164, 0.9219]"
weak,within_group,100,random_forest,auc_roc,0.9896803152135649,0.0017018819280486953,100,0.9897 ± 0.0017,0.9893467463556673,0.9900138840714625,"[0.9893, 0.9900]"
weak,within_group,100,random_forest,balanced_accuracy,0.9527209510991476,0.008683129059953214,100,0.9527 ± 0.0087,0.9510190578033967,0.9544228443948984,"[0.9510, 0.9544]"
weak,within_group,100,random_forest,f1_score,0.8124965510075711,0.03184970295581934,100,0.8125 ± 0.0318,0.8062540092282305,0.8187390927869117,"[0.8063, 0.8187]"
weak,within_group,100,random_forest,precision,0.7133478842700152,0.0575708402117984,100,0.7133 ± 0.0576,0.7020639995885026,0.7246317689515277,"[0.7021, 0.7246]"
weak,within_group,100,random_forest,recall,0.9489636608344548,0.0239966901792563,100,0.9490 ± 0.0240,0.9442603095593206,0.953667012109589,"[0.9443, 0.9537]"
weak,within_group,100,svm,accuracy,0.9263109017496635,0.002804021043951457,100,0.9263 ± 0.0028,0.925761313625049,0.9268604898742779,"[0.9258, 0.9269]"
weak,within_group,100,svm,auc_pr,0.5617588907991256,0.03514583369983369,100,0.5618 ± 0.0351,0.5548703073939582,0.568647474204293,"[0.5549, 0.5686]"
weak,within_group,100,svm,auc_roc,0.6871237486768988,0.03735191760739615,100,0.6871 ± 0.0374,0.6798027728258492,0.6944447245279485,"[0.6798, 0.6944]"
weak,within_group,100,svm,balanced_accuracy,0.6317937789741289,0.013974938050109324,100,0.6318 ± 0.0140,0.6290546911163075,0.6345328668319503,"[0.6291, 0.6345]"
weak,within_group,100,svm,f1_score,0.41633600184637054,0.0351412939375649,100,0.4163 ± 0.0351,0.4094483082346078,0.42322369545813326,"[0.4094, 0.4232]"
weak,within_group,100,svm,precision,0.9979285574226248,0.003018692224418962,100,0.9979 ± 0.0030,0.9973368937466387,0.9985202210986108,"[0.9973, 0.9985]"
weak,within_group,100,svm,recall,0.2636473755047106,0.027939800799996545,100,0.2636 ± 0.0279,0.2581711745479113,0.26912357646151,"[0.2582, 0.2691]"
weak,cross_group,0,random_forest,accuracy,0.9480538358008076,0.013175084969634439,100,0.9481 ± 0.0132,0.9454715191467592,0.950636152454856,"[0.9455, 0.9506]"
weak,cross_group,0,random_forest,auc_pr,0.9507278414269023,0.006399666210785009,100,0.9507 ± 0.0064,0.9494735068495884,0.9519821760042161,"[0.9495, 0.9520]"
weak,cross_group,0,random_forest,auc_roc,0.9929381097611906,0.0007644111236508849,100,0.9929 ± 0.0008,0.992788285180955,0.9930879343414262,"[0.9928, 0.9931]"
weak,cross_group,0,random_forest,balanced_accuracy,0.9630357409899806,0.005333811737665206,100,0.9630 ± 0.0053,0.9619903138893982,0.964081168090563,"[0.9620, 0.9641]"
weak,cross_group,0,random_forest,f1_score,0.7931252310860715,0.04086585787836489,100,0.7931 ± 0.0409,0.785115522941912,0.8011349392302309,"[0.7851, 0.8011]"
weak,cross_group,0,random_forest,precision,0.667822498893394,0.060762641533376155,100,0.6678 ± 0.0608,0.6559130211528522,0.6797319766339357,"[0.6559, 0.6797]"
weak,cross_group,0,random_forest,recall,0.9817631224764469,0.007897527819647322,100,0.9818 ± 0.0079,0.980215207023796,0.9833110379290978,"[0.9802, 0.9833]"
weak,cross_group,0,svm,accuracy,0.9454253028263796,0.002727142203358518,100,0.9454 ± 0.0027,0.9448907829545213,0.9459598226982379,"[0.9449, 0.9460]"
weak,cross_group,0,svm,auc_pr,0.6664346971559144,0.030211975700396063,100,0.6664 ± 0.0302,0.6605131499186367,0.6723562443931921,"[0.6605, 0.6724]"
weak,cross_group,0,svm,auc_roc,0.7629342956875205,0.028316431933437032,100,0.7629 ± 0.0283,0.7573842750285669,0.7684843163464741,"[0.7574, 0.7685]"
weak,cross_group,0,svm,balanced_accuracy,0.729339763720652,0.01404455649559842,100,0.7293 ± 0.0140,0.7265870306475147,0.7320924967937893,"[0.7266, 0.7321]"
weak,cross_group,0,svm,f1_score,0.6267648056053076,0.025985951859603368,100,0.6268 ± 0.0260,0.6216715590408253,0.6318580521697899,"[0.6217, 0.6319]"
weak,cross_group,0,svm,precision,0.9893951045812527,0.005503287924218547,100,0.9894 ± 0.0055,0.9883164601481058,0.9904737490143996,"[0.9883, 0.9905]"
weak,cross_group,0,svm,recall,0.4592328398384926,0.02820339218509237,100,0.4592 ± 0.0282,0.4537049749702145,0.4647607047067707,"[0.4537, 0.4648]"
weak,cross_group,10,random_forest,accuracy,0.9475666218034994,0.01246565314180386,100,0.9476 ± 0.0125,0.9451233537877058,0.9500098898192929,"[0.9451, 0.9500]"
weak,cross_group,10,random_forest,auc_pr,0.9476821862565715,0.007563261527229602,100,0.9477 ± 0.0076,0.9461997869972345,0.9491645855159085,"[0.9462, 0.9492]"
weak,cross_group,10,random_forest,auc_roc,0.9926664953855746,0.0009714817286540356,100,0.9927 ± 0.0010,0.9924760849667584,0.9928569058043908,"[0.9925, 0.9929]"
weak,cross_group,10,random_forest,balanced_accuracy,0.9624779422760581,0.005297796121674294,100,0.9625 ± 0.0053,0.96143957423621,0.9635163103159062,"[0.9614, 0.9635]"
weak,cross_group,10,random_forest,f1_score,0.7912220434509498,0.03867140320605349,100,0.7912 ± 0.0387,0.7836424484225634,0.7988016384793363,"[0.7836, 0.7988]"
weak,cross_group,10,random_forest,precision,0.6651976037622844,0.05758701077915595,100,0.6652 ± 0.0576,0.6539105496495698,0.676484657874999,"[0.6539, 0.6765]"
weak,cross_group,10,random_forest,recall,0.9811170928667563,0.008679191591138719,100,0.9811 ± 0.0087,0.9794159713148931,0.9828182144186195,"[0.9794, 0.9828]"
weak,cross_group,10,svm,accuracy,0.9451924629878871,0.0029213767709715607,100,0.9452 ± 0.0029,0.9446198731407767,0.9457650528349975,"[0.9446, 0.9458]"
weak,cross_group,10,svm,auc_pr,0.6718515782038798,0.03213101660257964,100,0.6719 ± 0.0321,0.6655538989497741,0.6781492574579854,"[0.6656, 0.6781]"
weak,cross_group,10,svm,auc_roc,0.7665449172084362,0.029629554424374337,100,0.7665 ± 0.0296,0.7607375245412589,0.7723523098756135,"[0.7607, 0.7724]"
weak,cross_group,10,svm,balanced_accuracy,0.7279243307910872,0.014734777142676297,100,0.7279 ± 0.0147,0.7250363144711226,0.7308123471110518,"[0.7250, 0.7308]"
weak,cross_group,10,svm,f1_score,0.6242400399401975,0.027757837654402893,100,0.6242 ± 0.0278,0.6187995037599345,0.6296805761204605,"[0.6188, 0.6297]"
weak,cross_group,10,svm,precision,0.9904628692622813,0.0061577323284369885,100,0.9905 ± 0.0062,0.9892559537259077,0.991669784798655,"[0.9893, 0.9917]"
weak,cross_group,10,svm,recall,0.4563391655450875,0.029516740826691364,100,0.4563 ± 0.0295,0.450553884343056,0.46212444674711906,"[0.4506, 0.4621]"
weak,cross_group,20,random_forest,accuracy,0.9438008075370121,0.012543543789565426,100,0.9438 ± 0.0125,0.9413422729542573,0.9462593421197669,"[0.9413, 0.9463]"
weak,cross_group,20,random_forest,auc_pr,0.944635845147761,0.00825672393723576,100,0.9446 ± 0.0083,0.9430175272560628,0.9462541630394592,"[0.9430, 0.9463]"
weak,cross_group,20,random_forest,auc_roc,0.9923469444439412,0.0010941069289779816,100,0.9923 ± 0.0011,0.9921324994858616,0.9925613894020209,"[0.9921, 0.9926]"
weak,cross_group,20,random_forest,balanced_accuracy,0.960732765066547,0.005711471306173739,100,0.9607 ± 0.0057,0.959613316690537,0.9618522134425571,"[0.9596, 0.9619]"
weak,cross_group,20,random_forest,f1_score,0.7794882679847974,0.037941738655857205,100,0.7795 ± 0.0379,0.7720516872082495,0.7869248487613454,"[0.7721, 0.7869]"
weak,cross_group,20,random_forest,precision,0.6482928860647358,0.05478719155408293,100,0.6483 ± 0.0548,0.6375545965201356,0.659031175609336,"[0.6376, 0.6590]"
weak,cross_group,20,random_forest,recall,0.9818977119784656,0.007387576925276825,100,0.9819 ± 0.0074,0.9804497469011114,0.9833456770558199,"[0.9804, 0.9833]"
weak,cross_group,20,svm,accuracy,0.9443324360699866,0.0030412580172203105,100,0.9443 ± 0.0030,0.9437363494986114,0.9449285226413618,"[0.9437, 0.9449]"
weak,cross_group,20,svm,auc_pr,0.668819804436659,0.033874803175917824,100,0.6688 ± 0.0339,0.6621803430141792,0.6754592658591388,"[0.6622, 0.6755]"
weak,cross_group,20,svm,auc_roc,0.7651556383581892,0.03049671953406312,100,0.7652 ± 0.0305,0.7591782813295128,0.7711329953868656,"[0.7592, 0.7711]"
weak,cross_group,20,svm,balanced_accuracy,0.7232054733064155,0.015236945896039064,100,0.7232 ± 0.0152,0.7202190319107918,0.7261919147020391,"[0.7202, 0.7262]"
weak,cross_group,20,svm,f1_score,0.6155434427365362,0.02947094518179493,100,0.6155 ± 0.0295,0.6097671374809044,0.6213197479921679,"[0.6098, 0.6213]"
weak,cross_group,20,svm,precision,0.992309491791145,0.00657976235565356,100,0.9923 ± 0.0066,0.991019858369437,0.9935991252128531,"[0.9910, 0.9936]"
weak,cross_group,20,svm,recall,0.4467967698519516,0.030497628863960718,100,0.4468 ± 0.0305,0.4408192345946153,0.4527743051092879,"[0.4408, 0.4528]"
weak,cross_group,30,random_forest,accuracy,0.9435800807537013,0.011006755477933167,100,0.9436 ± 0.0110,0.9414227566800264,0.9457374048273761,"[0.9414, 0.9457]"
weak,cross_group,30,random_forest,auc_pr,0.9426547266355922,0.0069757976626626875,100,0.9427 ± 0.0070,0.9412874702937104,0.9440219829774741,"[0.9413, 0.9440]"
weak,cross_group,30,random_forest,auc_roc,0.9921270807080128,0.0010572162955273352,100,0.9921 ± 0.0011,0.9919198663140895,0.9923342951019362,"[0.9919, 0.9923]"
weak,cross_group,30,random_forest,balanced_accuracy,0.9600239270225811,0.00475219324433789,100,0.9600 ± 0.0048,0.9590924971466909,0.9609553568984713,"[0.9591, 0.9610]"
weak,cross_group,30,random_forest,f1_score,0.7781537391923815,0.0333136901895308,100,0.7782 ± 0.0333,0.7716242559152334,0.7846832224695296,"[0.7716, 0.7847]"
weak,cross_group,30,random_forest,precision,0.6466742638479185,0.04892472186973931,100,0.6467 ± 0.0489,0.6370850183614496,0.6562635093343874,"[0.6371, 0.6563]"
weak,cross_group,30,random_forest,recall,0.980578734858681,0.008121134557737553,100,0.9806 ± 0.0081,0.9789869924853644,0.9821704772319976,"[0.9790, 0.9822]"
weak,cross_group,30,svm,accuracy,0.9431197846567967,0.0026720581352467922,100,0.9431 ± 0.0027,0.9425960612622883,0.943643508051305,"[0.9426, 0.9436]"
weak,cross_group,30,svm,auc_pr,0.6617186901958242,0.032214854816455966,100,0.6617 ± 0.0322,0.6554045786517988,0.6680328017398496,"[0.6554, 0.6680]"
weak,cross_group,30,svm,auc_roc,0.7609261969700354,0.030090803307771603,100,0.7609 ± 0.0301,0.7550283995217122,0.7668239944183586,"[0.7550, 0.7668]"
weak,cross_group,30,svm,balanced_accuracy,0.7169149095259459,0.013411645691875087,100,0.7169 ± 0.0134,0.7142862269703384,0.7195435920815535,"[0.7143, 0.7195]"
weak,cross_group,30,svm,f1_score,0.6037202405995628,0.026223612545861284,100,0.6037 ± 0.0262,0.5985804125405739,0.6088600686585516,"[0.5986, 0.6089]"
weak,cross_group,30,svm,precision,0.9932594479490287,0.0058058908750398324,100,0.9933 ± 0.0058,0.9921214933375209,0.9943974025605364,"[0.9921, 0.9944]"
weak,cross_group,30,svm,recall,0.43415881561238223,0.026849281054406832,100,0.4342 ± 0.0268,0.4288963565257185,0.43942127469904596,"[0.4289, 0.4394]"
weak,cross_group,40,random_forest,accuracy,0.9445531628532975,0.011116119044188306,100,0.9446 ± 0.0111,0.9423744035206366,0.9467319221859584,"[0.9424, 0.9467]"
weak,cross_group,40,random_forest,auc_pr,0.941333532661063,0.00887967173712,100,0.9413 ± 0.0089,0.9395931170005875,0.9430739483215386,"[0.9396, 0.9431]"
weak,cross_group,40,random_forest,auc_roc,0.9920307386159964,0.0011554007744383969,100,0.9920 ± 0.0012,0.9918042800642065,0.9922571971677864,"[0.9918, 0.9923]"
weak,cross_group,40,random_forest,balanced_accuracy,0.9603491849857932,0.005170065315852908,100,0.9603 ± 0.0052,0.9593358521838861,0.9613625177877004,"[0.9593, 0.9614]"
weak,cross_group,40,random_forest,f1_score,0.7810760675171067,0.03351857940484835,100,0.7811 ± 0.0335,0.7745064259537564,0.787645709080457,"[0.7745, 0.7876]"
weak,cross_group,40,random_forest,precision,0.6508437675948708,0.04827909751703914,100,0.6508 ± 0.0483,0.6413810644815312,0.6603064707082105,"[0.6414, 0.6603]"
weak,cross_group,40,random_forest,recall,0.9800942126514132,0.007573279074531211,100,0.9801 ± 0.0076,0.9786098499528051,0.9815785753500212,"[0.9786, 0.9816]"
weak,cross_group,40,svm,accuracy,0.9418546433378197,0.0028378459153103365,100,0.9419 ± 0.0028,0.9412984255384188,0.9424108611372205,"[0.9413, 0.9424]"
weak,cross_group,40,svm,auc_pr,0.655085791721646,0.03321106224523818,100,0.6551 ± 0.0332,0.6485764235215794,0.6615951599217127,"[0.6486, 0.6616]"
weak,cross_group,40,svm,auc_roc,0.7553452481371923,0.03215203402258971,100,0.7553 ± 0.0322,0.7490434494687647,0.7616470468056199,"[0.7490, 0.7616]"
weak,cross_group,40,svm,balanced_accuracy,0.7104037685060566,0.014195156313797691,100,0.7104 ± 0.0142,0.7076215178685522,0.713186019143561,"[0.7076, 0.7132]"
weak,cross_group,40,svm,f1_score,0.5910125616353541,0.0282555303179496,100,0.5910 ± 0.0283,0.585474477693036,0.5965506455776722,"[0.5855, 0.5966]"
weak,cross_group,40,svm,precision,0.9940179505331187,0.005592283630744971,100,0.9940 ± 0.0056,0.9929218629414927,0.9951140381247447,"[0.9929, 0.9951]"
weak,cross_group,40,svm,recall,0.4210901749663526,0.028402740114225205,100,0.4211 ± 0.0284,0.41552323790396445,0.42665711202874074,"[0.4155, 0.4267]"
weak,cross_group,50,random_forest,accuracy,0.9457806191117093,0.011679697964997718,100,0.9458 ± 0.0117,0.9434913983105697,0.9480698399128489,"[0.9435, 0.9481]"
weak,cross_group,50,random_forest,auc_pr,0.9381847862001274,0.008101895613485623,100,0.9382 ± 0.0081,0.9365968146598842,0.9397727577403705,"[0.9366, 0.9398]"
weak,cross_group,50,random_forest,auc_roc,0.9916917117461996,0.0011072551186177178,100,0.9917 ± 0.0011,0.9914746897429506,0.9919087337494487,"[0.9915, 0.9919]"
weak,cross_group,50,random_forest,balanced_accuracy,0.9599304620906236,0.0051026297422729254,100,0.9599 ± 0.0051,0.9589303466611381,0.9609305775201091,"[0.9589, 0.9609]"
weak,cross_group,50,random_forest,f1_score,0.7846979127674598,0.03548589582149821,100,0.7847 ± 0.0355,0.7777426771864462,0.7916531483484734,"[0.7777, 0.7917]"
weak,cross_group,50,random_forest,precision,0.6573263896219406,0.052579912203740704,100,0.6573 ± 0.0526,0.6470207268300074,0.6676320524138737,"[0.6470, 0.6676]"
weak,cross_group,50,random_forest,recall,0.9776177658142664,0.009245128108671806,100,0.9776 ± 0.0092,0.9758057207049667,0.9794298109235661,"[0.9758, 0.9794]"
weak,cross_group,50,svm,accuracy,0.9401830417227457,0.002965372988489668,100,0.9402 ± 0.0030,0.9396018286170017,0.9407642548284897,"[0.9396, 0.9408]"
weak,cross_group,50,svm,auc_pr,0.6445764010992749,0.032671974244470645,100,0.6446 ± 0.0327,0.6381726941473587,0.6509801080511912,"[0.6382, 0.6510]"
weak,cross_group,50,svm,auc_roc,0.7481746547860787,0.031119310473437165,100,0.7482 ± 0.0311,0.742075269933285,0.7542740396388724,"[0.7421, 0.7543]"
weak,cross_group,50,svm,balanced_accuracy,0.7020876327202034,0.014891004819404842,100,0.7021 ± 0.0149,0.6991689957756,0.7050062696648067,"[0.6992, 0.7050]"
weak,cross_group,50,svm,f1_score,0.5742560689451384,0.030241018709703537,100,0.5743 ± 0.0302,0.5683288292780365,0.5801833086122402,"[0.5683, 0.5802]"
weak,cross_group,50,svm,precision,0.9935843780467764,0.006524534759038459,100,0.9936 ± 0.0065,0.9923055692340048,0.9948631868595479,"[0.9923, 0.9949]"
weak,cross_group,50,svm,recall,0.4044683714670256,0.029811983615434016,100,0.4045 ± 0.0298,0.3986252226784005,0.41031152025565065,"[0.3986, 0.4103]"
weak,cross_group,60,random_forest,accuracy,0.9491547779273216,0.010409653714228995,100,0.9492 ± 0.0104,0.9471144857993328,0.9511950700553105,"[0.9471, 0.9512]"
weak,cross_group,60,random_forest,auc_pr,0.9379638973772892,0.007221505156780663,100,0.9380 ± 0.0072,0.9365484823665602,0.9393793123880183,"[0.9365, 0.9394]"
weak,cross_group,60,random_forest,auc_roc,0.9917231079125223,0.0010794930126763159,100,0.9917 ± 0.0011,0.9915115272820377,0.9919346885430068,"[0.9915, 0.9919]"
weak,cross_group,60,random_forest,balanced_accuracy,0.959854942425602,0.005235325388352894,100,0.9599 ± 0.0052,0.9588288186494848,0.9608810662017192,"[0.9588, 0.9609]"
weak,cross_group,60,random_forest,f1_score,0.7944472236191324,0.03282573588102136,100,0.7944 ± 0.0328,0.7880133793864522,0.8008810678518127,"[0.7880, 0.8009]"
weak,cross_group,60,random_forest,precision,0.6731420046771419,0.051723497376118845,100,0.6731 ± 0.0517,0.6630041991914226,0.6832798101628612,"[0.6630, 0.6833]"
weak,cross_group,60,random_forest,recall,0.9732301480484522,0.012826751078619556,100,0.9732 ± 0.0128,0.9707161048370427,0.9757441912598617,"[0.9707, 0.9757]"
weak,cross_group,60,svm,accuracy,0.938164199192463,0.003522638904110127,100,0.9382 ± 0.0035,0.9374737619672574,0.9388546364176685,"[0.9375, 0.9389]"
weak,cross_group,60,svm,auc_pr,0.6360087374393895,0.03255877697885992,100,0.6360 ± 0.0326,0.6296272171515329,0.642390257727246,"[0.6296, 0.6424]"
weak,cross_group,60,svm,auc_roc,0.7428123449589117,0.033400457690762615,100,0.7428 ± 0.0334,0.7362658552515222,0.7493588346663012,"[0.7363, 0.7494]"
weak,cross_group,60,svm,balanced_accuracy,0.6916524599970092,0.01766561261487546,100,0.6917 ± 0.0177,0.6881899999244936,0.6951149200695248,"[0.6882, 0.6951]"
weak,cross_group,60,svm,f1_score,0.5527085630051123,0.037385793995086763,100,0.5527 ± 0.0374,0.5453809473820753,0.5600361786281493,"[0.5454, 0.5600]"
weak,cross_group,60,svm,precision,0.9951769770647414,0.005820692800144775,100,0.9952 ± 0.0058,0.994036121275913,0.9963178328535698,"[0.9940, 0.9963]"
weak,cross_group,60,svm,recall,0.38351278600269173,0.03535241135823008,100,0.3835 ± 0.0354,0.3765837133764786,0.39044185862890485,"[0.3766, 0.3904]"
weak,cross_group,70,random_forest,accuracy,0.9503943472409152,0.011152663073735051,100,0.9504 ± 0.0112,0.9482084252784632,0.9525802692033672,"[0.9482, 0.9526]"
weak,cross_group,70,random_forest,auc_pr,0.9334139494209839,0.009152994748832143,100,0.9334 ± 0.0092,0.9316199624502127,0.935207936391755,"[0.9316, 0.9352]"
weak,cross_group,70,random_forest,auc_roc,0.9911134780507608,0.0012159760673954676,100,0.9911 ± 0.0012,0.9908751467415513,0.9913518093599702,"[0.9909, 0.9914]"
weak,cross_group,70,random_forest,balanced_accuracy,0.9586473755047106,0.005243418780260442,100,0.9586 ± 0.0052,0.9576196654237795,0.9596750855856416,"[0.9576, 0.9597]"
weak,cross_group,70,random_forest,f1_score,0.7980407875076406,0.03475312769656869,100,0.7980 ± 0.0348,0.7912291744791131,0.8048524005361681,"[0.7912, 0.8049]"
weak,cross_group,70,random_forest,precision,0.6808248216787989,0.05594803670770507,100,0.6808 ± 0.0559,0.6698590064840887,0.6917906368735091,"[0.6699, 0.6918]"
weak,cross_group,70,random_forest,recall,0.9689636608344548,0.014958926402229565,100,0.9690 ± 0.0150,0.9660317112596178,0.9718956104092918,"[0.9660, 0.9719]"
weak,cross_group,70,svm,accuracy,0.9355100942126513,0.003636293374025461,100,0.9355 ± 0.0036,0.9347973807113423,0.9362228077139603,"[0.9348, 0.9362]"
weak,cross_group,70,svm,auc_pr,0.6192796771169198,0.03400304226040576,100,0.6193 ± 0.0340,0.6126150808338803,0.6259442733999593,"[0.6126, 0.6259]"
weak,cross_group,70,svm,auc_roc,0.7308137874637134,0.03445628236395325,100,0.7308 ± 0.0345,0.7240603561203786,0.7375672188070482,"[0.7241, 0.7376]"
weak,cross_group,70,svm,balanced_accuracy,0.6782503364737551,0.018306890805702598,100,0.6783 ± 0.0183,0.6746621858758374,0.6818384870716728,"[0.6747, 0.6818]"
weak,cross_group,70,svm,f1_score,0.5241167220073322,0.04019896477874847,100,0.5241 ± 0.0402,0.5162377249106974,0.5319957191039669,"[0.5162, 0.5320]"
weak,cross_group,70,svm,precision,0.9956965771052583,0.006051277392758308,100,0.9957 ± 0.0061,0.9945105267362776,0.996882627474239,"[0.9945, 0.9969]"
weak,cross_group,70,svm,recall,0.3566756393001346,0.03665250882881503,100,0.3567 ± 0.0367,0.3494917475696868,0.36385953103058233,"[0.3495, 0.3639]"
weak,cross_group,80,random_forest,accuracy,0.9518882907133244,0.009225969182605182,100,0.9519 ± 0.0092,0.9500800007535337,0.953696580673115,"[0.9501, 0.9537]"
weak,cross_group,80,random_forest,auc_pr,0.9314089642836865,0.009071516261298224,100,0.9314 ± 0.0091,0.929630947096472,0.933186981470901,"[0.9296, 0.9332]"
weak,cross_group,80,random_forest,auc_roc,0.9910037394023599,0.0011955381208722956,100,0.9910 ± 0.0012,0.9907694139306689,0.9912380648740509,"[0.9908, 0.9912]"
weak,cross_group,80,random_forest,balanced_accuracy,0.958532226708539,0.005077457792035972,100,0.9585 ± 0.0051,0.9575370449813,0.959527408435778,"[0.9575, 0.9595]"
weak,cross_group,80,random_forest,f1_score,0.8020206795281878,0.029099867270148638,100,0.8020 ± 0.0291,0.7963171055432386,0.8077242535131369,"[0.7963, 0.8077]"
weak,cross_group,80,random_forest,precision,0.6868606275225466,0.046216624485180234,100,0.6869 ± 0.0462,0.6778021691234513,0.695919085921642,"[0.6778, 0.6959]"
weak,cross_group,80,random_forest,recall,0.9668371467025573,0.012900183727122504,100,0.9668 ± 0.0129,0.9643087106920413,0.9693655827130733,"[0.9643, 0.9694]"
weak,cross_group,80,svm,accuracy,0.9328977119784656,0.003462756795008107,100,0.9329 ± 0.0035,0.932219011646644,0.9335764123102872,"[0.9322, 0.9336]"
weak,cross_group,80,svm,auc_pr,0.6016006023724522,0.03254586121379204,100,0.6016 ± 0.0325,0.595221613574549,0.6079795911703554,"[0.5952, 0.6080]"
weak,cross_group,80,svm,auc_roc,0.7171880646263084,0.03423003959817329,100,0.7172 ± 0.0342,0.7104789768650663,0.7238971523875504,"[0.7105, 0.7239]"
weak,cross_group,80,svm,balanced_accuracy,0.6650269179004037,0.017395466345846565,100,0.6650 ± 0.0174,0.6616174064966177,0.6684364293041897,"[0.6616, 0.6684]"
weak,cross_group,80,svm,f1_score,0.4949581992063484,0.04013662157833734,100,0.4950 ± 0.0401,0.4870914213769943,0.5028249770357025,"[0.4871, 0.5028]"
weak,cross_group,80,svm,precision,0.9963872534130906,0.005222668068622805,100,0.9964 ± 0.0052,0.9953636104716406,0.9974108963545407,"[0.9954, 0.9974]"
weak,cross_group,80,svm,recall,0.3301884253028264,0.034816117174608946,100,0.3302 ± 0.0348,0.32336446633660304,0.3370123842690497,"[0.3234, 0.3370]"
weak,cross_group,90,random_forest,accuracy,0.956107671601615,0.008685003586808172,100,0.9561 ± 0.0087,0.9544054108986006,0.9578099323046294,"[0.9544, 0.9578]"
weak,cross_group,90,random_forest,auc_pr,0.927285813963095,0.009929248964494092,100,0.9273 ± 0.0099,0.9253396811660541,0.9292319467601358,"[0.9253, 0.9292]"
weak,cross_group,90,random_forest,auc_roc,0.9905039880719123,0.0013026170119480563,100,0.9905 ± 0.0013,0.9902486751375705,0.9907593010062541,"[0.9902, 0.9908]"
weak,cross_group,90,random_forest,balanced_accuracy,0.9564857185583969,0.006848295526845678,100,0.9565 ± 0.0068,0.9551434526351352,0.9578279844816586,"[0.9551, 0.9578]"
weak,cross_group,90,random_forest,f1_score,0.814735862545061,0.02838553636602421,100,0.8147 ± 0.0284,0.8091722974173203,0.8202994276728017,"[0.8092, 0.8203]"
weak,cross_group,90,random_forest,precision,0.7115498380184002,0.050588537450819836,100,0.7115 ± 0.0506,0.7016344846780396,0.7214651913587609,"[0.7016, 0.7215]"
weak,cross_group,90,random_forest,recall,0.9569582772543741,0.01938434335295531,100,0.9570 ± 0.0194,0.9531589459571949,0.9607576085515533,"[0.9532, 0.9608]"
weak,cross_group,90,svm,accuracy,0.9308452220726784,0.003643113195561298,100,0.9308 ± 0.0036,0.9301311718863484,0.9315592722590084,"[0.9301, 0.9316]"
weak,cross_group,90,svm,auc_pr,0.585132351395804,0.0324196875220991,100,0.5851 ± 0.0324,0.5787780926414726,0.5914866101501354,"[0.5788, 0.5915]"
weak,cross_group,90,svm,auc_roc,0.7060597137009376,0.031077492218283948,100,0.7061 ± 0.0311,0.6999685252261539,0.7121509021757212,"[0.7000, 0.7122]"
weak,cross_group,90,svm,balanced_accuracy,0.6546747420367878,0.018228000016705475,100,0.6547 ± 0.0182,0.6511020540335135,0.658247430040062,"[0.6511, 0.6582]"
weak,cross_group,90,svm,f1_score,0.4711033514482057,0.04307661747724306,100,0.4711 ± 0.0431,0.4626603344226661,0.4795463684737453,"[0.4627, 0.4795]"
weak,cross_group,90,svm,precision,0.9967612875550316,0.0045651254060190775,100,0.9968 ± 0.0046,0.9958665229754519,0.9976560521346113,"[0.9959, 0.9977]"
